working_index0,csv_row_index0,x,y,rx_time,selected_receivers,official_error_m,rssfit_stable_error_m,rssfit_prior_default_error_m,official_x,official_y,rssfit_x,rssfit_y
31451,74128,598345.1796361142,5674023.15544913,2019-01-10T08:58:17.374+01:00,14;18;69;27,267.44370532258597,2556.1663632097716,2556.334689768761,598136.2037541887,5673856.256628612,600715.1752017505,5674980.812744444
47598,112308,598239.9342737471,5674384.810128815,2019-01-29T14:07:17.909+01:00,27;14;18;19;32,681.0065287741658,1611.6617211332266,1611.9468654642455,597569.1661286099,5674267.166651723,599332.1603614935,5675569.9243328525
38229,90368,601033.59942922,5673892.037613991,2019-01-28T09:45:53.456796345+01:00,17;1;12,598.0518265625843,4288.669320454619,4297.320861524399,600696.8503053405,5673397.804860299,603514.7773777167,5677390.100010247
54561,128503,598672.4847276204,5676401.150115655,2019-01-10T11:58:13.955918653+01:00,5;4;17,942.7652471367466,5099.253611151663,5100.371511930391,598088.9933341936,5677141.652718625,603270.0230607085,5678606.831114038
29599,69714,598674.9577467669,5676404.168168422,2019-01-03T12:39:16.484290272+01:00,9;5;27;32;17;11;18;1;4,1205.9472090969819,3920.2124627093,3920.3440557140866,598944.7261652335,5675228.7815632885,602531.214549429,5677109.398077532
9465,22114,598496.1242201388,5673704.814399659,2019-01-15T09:04:03.876+01:00,27;18;69,793.2075670733232,4427.535521236585,4427.467990648459,597758.1224248774,5673414.071223207,600882.1820546836,5677434.3986663055
13908,32422,598790.6430290267,5673038.2978591705,2019-01-14T14:23:56.817077556+01:00,2;14;18;1;27;10,372.6740321097451,2980.380268281987,2980.277755940757,599126.6322060422,5673199.534353605,601761.83308613,5672804.4256972205
22725,53435,596357.2986182701,5675970.982750862,2019-01-05T13:32:24.224660093+01:00,32;5;25,974.4202918122095,5376.632813398878,5376.6303157357615,597241.247014456,5675560.94599888,601720.8175749583,5676346.27571824
26232,61772,599147.0673062876,5672385.297330228,2019-01-15T13:58:34.465+01:00,2;10;69,281.771042318792,1765.713938726223,1766.1498944702596,599402.2773827773,5672504.724032215,600803.9317446569,5671774.931909943
36574,86183,599123.4395603328,5672367.867181389,2019-02-04T12:41:13.532+01:00,10;2;69,165.89208740229185,735.8852889537677,735.9652075124317,599220.3827547072,5672502.4859086415,599597.3024648385,5672930.877932824
7450,17351,598588.9989900503,5676359.23125964,2019-01-10T15:58:53.333661488+01:00,32;5;20,1185.8900371881136,3582.46699864782,3582.4674820437594,597405.7063753427,5676280.785301934,602152.1162332713,5675987.390826845
16594,38812,599942.9914075419,5676397.7381732,2019-01-24T16:23:14.104073762+01:00,11;7;9,1119.4736760666588,3976.315978140913,3976.315978140913,600999.1326791903,5676768.934786502,603553.4334206694,5678063.810568945
8746,20404,599276.1141682614,5675018.787473875,2019-01-22T13:46:00.798365033+01:00,9;12;14;32;7;4,383.6329242009961,4339.138886854109,4339.206837283888,599399.7788896108,5675381.942065233,603086.7357463855,5677094.1885116855
2197,5011,598084.449245953,5675116.814559674,2019-01-10T11:24:31.383507637+01:00,14;32;69,478.42726715471645,4377.9966070284645,4377.901037582861,598532.6444051627,5674949.441475762,602457.7703952591,5674914.53649318
50215,118429,598388.922713778,5676011.238989702,2019-01-23T08:32:34.971986093+01:00,32;18;14;9;20;4,1188.722499367964,3412.597070147289,3412.383737390762,597990.1090042017,5674891.413643696,601089.0806956515,5673924.383547631
48050,113365,600067.6506595274,5676694.673211864,2019-01-22T10:12:57.620+01:00,11;7;4,1446.6452468293955,4061.694355922428,4061.694355922428,601181.578660318,5677617.682897203,603553.2926562898,5678779.777744337
28903,68037,598832.7267169141,5675231.318271451,2019-01-04T14:13:34.210254794+01:00,14;9;20,107.06488178957126,3929.221318582283,3928.9887824475963,598736.1160159016,5675185.174351348,602743.8511364163,5674854.640762731
26313,61940,599142.3074534982,5672398.784755985,2019-02-05T15:42:25.960+01:00,10;2;69,140.31111060776038,575.6466789911397,575.795641817093,599242.2944147157,5672497.22161568,599551.4686597006,5672803.699816674
18185,42561,597669.5971358246,5674317.912205397,2019-01-16T08:14:16.730+01:00,27;32;14;19;69,62.246839494210484,3882.5757899845175,3882.8050334518916,597708.1060736157,5674269.006881176,600629.161196635,5676830.95325857
42620,100632,599131.4161205546,5672408.759020427,2019-01-07T07:35:50.562+01:00,10;2;69;11;27,113.43400781465378,741.198635418987,740.4753067040621,599202.7643637251,5672496.944633343,598894.5253498725,5673111.082435894
5776,13401,598036.266709604,5673207.160654336,2019-01-09T15:08:33.895240404+01:00,18;69;27;25,437.21434894746596,1135.2383034354762,1134.9474068986044,597620.9874865358,5673070.414342454,598776.0555572754,5674068.252093411
22643,53262,599136.7897495942,5672387.64507505,2019-01-17T06:36:23.840+01:00,10;2;69,287.8166749886766,1548.0312751844854,1548.5344681917259,599402.7392171862,5672497.687426393,600563.694330598,5671787.358355507
51003,120273,599132.7073050796,5672409.208293326,2019-01-05T19:24:45.668+01:00,10;2;69,110.6705682905576,632.789353057556,632.0845245393023,599213.6063757406,5672484.7285889555,598941.7406569414,5673012.494381879
7628,17756,598763.026585328,5675969.201828353,2019-01-30T15:20:44.865684879+01:00,14;11;32;20,666.5539135797684,4061.5983975780387,4060.9648758534136,598771.2532480636,5675302.698683778,602669.720787875,5674858.201400363
36796,86738,598242.950389075,5674389.111375624,2019-01-04T11:43:12.653+01:00,14;27;32;15;19;1,938.7377210991027,1826.4178297173846,1826.8585025494012,597320.5295786558,5674214.846182542,599708.6922918506,5675478.791495273
26161,61604,599516.7652132064,5674350.420049723,2019-01-22T14:47:34.982+01:00,2;1;17;11;70;12;27,1344.4508930184943,3857.216151567323,3857.8997483825656,600565.9098125431,5673509.680010579,603108.782794773,5675755.954159458
4972,11490,599113.8166878559,5672360.467486185,2019-01-21T06:45:05.902+01:00,10;2;1;69,158.00267063979666,745.2086638562042,744.5271382451524,599214.6622808259,5672482.102227554,598922.3574941674,5673080.661439116
12371,28952,599629.6452317971,5675615.06961338,2019-01-31T12:34:00.609717766+01:00,9;14;11,133.9186139640165,3782.2116321165877,3782.428553429464,599515.2090469736,5675684.629334262,603196.9127755081,5676871.941564577
16017,37422,598631.369687676,5676441.946188538,2018-12-31T09:55:24.515605453+01:00,9;14;11;20;32;4;27,910.6705399938626,4143.846557042256,4143.841539911367,599212.0729081443,5675740.444512025,602775.0208181621,5676401.701969926
50234,118472,597914.1907682816,5676321.270020488,2019-01-18T08:28:58.916697268+01:00,5;14;20;6,610.3426196568568,4931.165070006482,4931.250249002799,597605.1075244016,5676847.564293421,602826.5212971327,5676751.848379174
24281,57150,598579.1220058282,5676530.056336459,2019-01-10T08:21:43.702+01:00,32;9;5,968.7343598926668,3772.3220759330216,3772.322811670643,598013.5359767622,5675743.571305602,602306.6503992763,5675950.447916394
48752,115029,598854.3462988227,5675696.402963534,2019-02-04T10:22:17.865742726+01:00,14;9;20,456.41761889493404,4024.782080862186,4024.685370393927,598916.8062667499,5675244.2793131415,602872.8787669226,5675472.198589679
26141,61567,597980.4253845423,5673353.344583532,2019-01-11T09:46:10.512+01:00,18;69;27;25,431.79780035947795,3429.420339527979,3429.2851086356463,597662.6204092912,5673061.027396044,599941.9165832124,5676166.434724766
17695,41444,599113.0673317331,5672361.3017327655,2019-01-19T08:32:53.699+01:00,10;2;69,174.27128723588197,536.6545091792217,536.3176401383604,599231.4637850125,5672489.179648786,599206.3874085662,5672889.780138646
14536,33912,598570.7246942503,5676242.606970675,2019-02-04T11:26:37.420708771+01:00,14;32;11;5;9;20,745.7575154972076,4227.075171424382,4226.637952587774,598705.9779031149,5675509.217005232,602679.9897664973,5675251.594826005
54196,127640,598296.2302347245,5676456.306648491,2019-02-01T08:54:40.411103804+01:00,5;4;11;6,1943.2128576570574,5572.601091426319,5572.601091426319,598056.4507392114,5678384.669167235,603261.6577840801,5678985.814935938
34536,81404,599113.5758562947,5672362.584604459,2019-01-21T12:55:05.942+01:00,10;2;69,148.71947399966925,804.8348428594861,804.2608101157358,599187.7668292572,5672491.476735629,599014.4529490009,5673161.292168922
42510,100427,599112.8516327931,5672363.843689101,2019-01-21T17:00:11.194+01:00,10;2;69,156.37225187306825,687.7310776729088,687.1831399319108,599206.3293041121,5672489.200005737,599051.0415620309,5673048.791534086
22316,52422,598645.710252227,5676851.300041729,2019-01-03T09:52:57.326602744+01:00,11;5;9;34;4;27,846.1797311709472,4915.07176452817,4915.07176452817,599310.2567491756,5677375.13025357,603202.2604177273,5678694.064551844
25819,60814,599123.4565055979,5672368.716214603,2019-02-04T12:34:22.710+01:00,10;2;69,249.27762481327986,1513.5330224584493,1513.9516456463216,599326.4904114561,5672513.341825421,600631.1356547592,5672235.728270576
23152,54455,599123.9240959916,5672372.120063042,2019-02-05T07:41:42.709+01:00,10;2;69,207.18512896298958,1356.1948186832337,1356.5699900098014,599270.468677823,5672518.579488138,600464.274688713,5672578.819542516
16554,38696,601295.7401231375,5673469.448429958,2019-01-31T08:34:08.587534795+01:00,17;1;70,413.6307843321222,4740.125493964075,4748.062970244879,600932.5997377988,5673271.409327043,603595.0551814118,5677614.558797767
20112,47143,601241.2938523277,5673758.212208549,2019-01-31T09:28:53.353141186+01:00,17;1;9;70;12;7,380.8236405609238,4714.581422821336,4717.4057815495835,600864.2073428704,5673704.991821521,603396.9457501239,5677951.116081515
22184,52104,597702.475908512,5673206.315494488,2019-01-03T13:52:13.765+01:00,18;27;69,177.6162901191544,1634.5062506279633,1634.162517852422,597594.9933917351,5673347.7193667935,598972.452776497,5674235.280721366
51485,121414,598524.2018221188,5676490.38493629,2019-01-08T09:09:47.790+01:00,14;4;11;27,710.4539910707322,4381.545302032803,4381.638872473606,599197.2838256413,5676262.996524178,602895.7562913965,5676786.105676017
5352,12407,597142.1804472742,5673573.7803038675,2019-01-30T10:22:00.240+01:00,27;18;69,551.876387437705,4195.312361879636,4195.141254048736,597676.1910892992,5673434.495770572,600251.6161412139,5676390.170809283
20333,47713,599114.1592009306,5672363.444566872,2019-01-21T07:15:40.131+01:00,10;2;69,153.0294758268229,719.6213016364758,718.9110964070491,599207.6672952896,5672484.581913554,598899.8000412338,5673050.397962979
45592,107681,600352.9729585632,5675319.383548243,2019-01-10T10:35:31.15311910+01:00,11;9;17,409.1263076895003,4029.3276473125043,4031.5953249879,600488.1672588423,5675705.527092557,603469.631114304,5677873.189184867
7920,18440,597858.9379561121,5675914.534764911,2019-01-18T08:04:45.426220526+01:00,14;20;9;15;19;32,1060.4881254519232,2383.4038255478545,2383.1222407965984,597321.3347348805,5675000.413415885,599600.7350342058,5674287.649171398
10735,25061,598063.2110596041,5676485.795071241,2019-02-01T08:56:47.918312977+01:00,14;5;11;4;20,346.6803722811404,4856.65996308881,4856.703932474372,598401.7375655733,5676560.541879075,602916.8774399228,5676656.290424943
44349,104808,598513.3551190854,5674833.074878808,2019-01-09T16:42:43.762414757+01:00,14;9;27,336.9658957828927,4251.964701445515,4252.166810664086,598718.7751052045,5675100.186548758,602748.5921600877,5675209.865309766
28319,66687,598789.7410459303,5675958.682928575,2019-01-31T10:43:34.133997657+01:00,14;4;20;17;27,544.9343423248043,3884.344010804298,3883.963123249041,598846.284113391,5675416.690014445,602637.9981546936,5675430.4352412885
41785,98695,598597.96325316,5676339.8832385065,2019-01-09T08:15:17.777767355+01:00,5;9;32;14;20;17;27;1;4,774.955403003891,4032.924133491801,4033.0090168542947,598387.0190843499,5675594.1899810005,602619.4120380207,5676643.900897933
34962,82384,597068.2957373459,5673486.240197571,2019-01-30T10:28:19.520+01:00,27;18;32,607.0955550636429,5509.780626071546,5509.695581202382,597663.7536402253,5673604.540235088,600918.410128481,5677427.598050216
13514,31578,601111.954143836,5673791.309572019,2019-01-29T12:48:44.85411121+01:00,17;70;1;7,533.6474569379595,4839.368962771515,4843.981564099026,601432.7074180834,5673364.815790873,603665.7945947335,5677901.953184544
14962,34921,598507.8493617162,5674807.508008259,2019-01-30T15:28:42.735746420+01:00,14;32;9,347.45637320907315,3948.1832132967884,3948.2233674715553,598554.7315984545,5675151.786946276,602454.7106951876,5674909.666219418
50249,118535,597132.8597097351,5673243.885038395,2019-01-08T10:20:22.823+01:00,25;18;27;15;32;19,599.5085377979203,3752.1996624685744,3752.1661905250025,596608.1463916912,5672953.9084518235,598988.5981759002,5676505.056155069
23890,56201,597019.4204105434,5672662.081026849,2019-01-25T16:30:13.947+01:00,25;18;27,492.9174065299507,5677.149343762715,5677.125186322204,596564.2743758397,5672472.846630521,599493.065060697,5677771.98384551
53432,125853,599137.472234558,5672410.997671504,2019-01-09T11:01:10.899+01:00,10;2;1,103.63540159536089,675.1690844024846,674.4237198522966,599211.6047097533,5672483.417783249,598897.0464361459,5673041.908701674
2638,6024,597865.8870254619,5676309.7394693205,2019-01-07T07:47:38.485608603+01:00,5;14;6;11;20,1161.3218485087734,5239.8327937240565,5239.956442802512,597865.209250158,5677471.061120046,602971.3168230889,5677488.9062461965
10229,23858,601324.6268077408,5673488.265849246,2019-01-31T08:16:15.805700859+01:00,17;1;70;7,595.293298850932,4413.332763210891,4422.881972062795,600729.3766747504,5673481.0971093485,603561.7931686253,5677292.551952125
28199,66431,597696.306673008,5673815.98936569,2019-02-04T09:50:17.048+01:00,27;18;32,154.50837746855797,5434.329441262191,5434.286452779099,597681.6729599737,5673662.175539424,601256.2127546319,5677921.961256265
40292,95174,598387.2876676037,5676511.520922049,2019-01-29T10:15:28.542364591+01:00,14;11;23;32;5;6;70;34,765.009979179589,3958.214917901305,3958.135265176191,597932.0292317388,5675896.720121124,602330.1087716712,5676162.770183532
29094,68487,598094.1203852331,5676837.326360772,2019-01-07T11:44:51.541348692+01:00,5;4;11;34;6;20;32,1782.2708898843775,5484.759920468002,5484.759901235567,596771.1543066776,5678031.583569217,603168.3635645183,5678919.307999176
27368,64460,597934.6552633913,5676350.0923012085,2019-01-28T19:58:03.101023136+01:00,14;5;6;20,677.8291922265381,4761.049625550451,4761.047448116319,597749.5479813851,5677002.156491287,602695.691986916,5676339.008339667
29851,70297,599114.3029607184,5672369.812637078,2019-01-19T20:41:23.216+01:00,10;2;69,157.30936836347658,603.3113018766087,602.7002706928123,599220.9954851802,5672485.410831695,599011.1869686506,5672964.246501483
44980,106300,599615.9317767456,5675597.404737244,2019-01-04T12:26:55.128264095+01:00,14;9;4,665.8981980892023,3357.122677860056,3357.2407296017777,598979.276333096,5675402.237485151,602963.7382798948,5675847.333310389
42928,101429,599750.8838764421,5676588.354812396,2019-01-02T09:17:56.453957675+01:00,14;11;5;6;4;12,1363.9720320735407,3482.8117736962595,3483.069830679833,598628.2389084239,5677363.008270442,603048.3665800309,5677709.330133502
21070,49435,598530.6480267806,5676380.1765991505,2019-02-04T08:47:55.652161644+01:00,14;9;32;5;6;11;19;27;4,653.8117895637595,3854.3531400533775,3854.1856969727673,598436.7594283074,5675733.141215845,602358.310297333,5675927.363535262
2037,4654,597597.4626006576,5673769.552646798,2019-02-04T09:48:42.375106770+01:00,27;18;32,164.9603354386952,6239.397812627547,6239.386190054245,597688.2156458781,5673631.799980576,601549.1660961917,5678598.022854597
21989,51610,597176.1957498046,5674487.623527959,2019-01-11T12:06:51.259378298+01:00,19;23;15;5;18;20,2048.275617596873,3013.2678151877585,3013.1713245494084,595128.1092635448,5674459.789188704,594189.6241154051,5674887.83946798
32011,75473,594262.3105717147,5675127.085682509,2019-01-30T16:13:16.771704881+01:00,15;18;32;50,1661.2368217965698,4732.944520535084,4733.2136724995535,593390.1203419272,5673713.228553533,595845.204586498,5670666.680950601
47358,111819,598367.2507349155,5674716.121662378,2019-01-23T16:29:42.996088856+01:00,14;32;27,239.6153347468305,3753.7943968390905,3753.8905194838344,598240.4195980309,5674919.417927377,602111.100146053,5674989.185685028
48644,114802,599198.5789938689,5674976.55011345,2019-01-17T11:35:10.231946187+01:00,14;69;11;37;20;12;27,311.2928112664533,3132.417604157335,3132.7217102887307,599050.6864731574,5675250.46801477,602299.0765506693,5675422.593773992
26166,61622,599106.4661466671,5672421.856851084,2019-02-04T11:56:25.164+01:00,10;2;69,115.00134253677791,705.9142454563106,705.1562136642341,599203.2722789544,5672483.93648975,598850.2148041634,5673079.618336277
1698,3878,598614.4695411485,5673372.271906786,2019-01-03T12:58:08.342154246+01:00,69;2;18;23;27;1;25,825.0177972922634,3735.7956277149865,3735.7468835468862,598095.7286368385,5672730.740738373,601087.852870063,5676172.0118733365
40716,96239,597291.7157421275,5673358.071830068,2019-01-16T10:10:05.124005151+01:00,18;27;69,251.82860205690773,1860.6451491179025,1860.6228050157586,597503.0410803816,5673221.10743241,597350.5985946457,5671498.358631584
33243,78395,598369.2787310145,5674726.769349769,2019-01-11T16:55:49.135064973+01:00,32;14;27,446.44208121246453,3345.6365512261004,3345.6035451777007,597993.3547167792,5674967.583941101,601707.7041184166,5674507.224671745
3587,8280,597848.8706258804,5674311.141923645,2019-01-30T11:06:47.351+01:00,14;27;32;18,276.0471254212031,3760.2283811822995,3760.3881419862646,598056.3125797578,5674493.267844987,601482.862633675,5675277.278335304
12799,29907,599098.364004406,5674669.927333277,2019-01-15T11:17:35.709+01:00,11;9;14;12;27;4,1499.5727232336358,4785.480229243021,4785.823962096129,599668.3800897236,5676056.938513746,602775.9170814082,5677732.0221048845
49121,115862,599149.6906262148,5672384.074908447,2019-01-15T07:11:54.777+01:00,2;10;69,216.72753613410552,1714.6137310433912,1714.9716942160976,599317.1332031882,5672521.675084084,600860.9430449824,5672276.765048953
45333,107092,599133.0568512465,5672408.366333266,2019-01-06T19:33:14.251+01:00,10;2;69;11;27,106.79981134950499,749.9479963637467,749.188032191055,599201.5486059637,5672490.311920335,598856.122031319,5673105.309015817
18985,44452,597903.846126109,5676338.046694105,2019-01-04T07:47:44.998005415+01:00,5;14;20;6,1426.1260119630967,5450.808389124247,5450.943475053776,597062.058420501,5677489.232543863,603071.913117906,5678070.788932075
12029,28122,599111.9952933494,5672368.495049146,2019-01-21T10:31:13.868+01:00,10;2;69;1,157.13585942670656,775.0236427404759,774.4506707169859,599221.6967482936,5672480.999578392,599021.3546821821,5673138.200139693
34277,80784,599409.1206786962,5674238.426288825,2019-01-11T16:17:43.570+01:00,2;17;9;12;7;11;18;1;27,916.8245620306001,3281.1519447479254,3280.7317627133966,599861.4178965153,5673440.933652937,602532.4811379192,5673233.15143771
31150,73422,599113.4389147668,5674951.990001586,2019-01-03T10:36:34.887452881+01:00,14;9;11,681.3353354850808,3961.3835370373513,3961.7888465046562,599234.4843065541,5675622.486722315,602973.2420075733,5675843.325859875
46470,109737,599195.6302449753,5674942.969063825,2019-01-08T09:42:38.485075962+01:00,14;9;70;32,299.76512753529875,3835.735011817994,3836.064964731712,599037.2997893605,5675197.509038114,602947.814493186,5675739.1954439245
21318,49978,599424.7969507748,5676965.642689545,2019-01-02T08:56:55.366796681+01:00,14;5;11;32;4,1133.5905405356812,3459.1575437329607,3459.0408787374145,598415.0540963289,5676450.42731566,602866.4255186765,5676617.844309779
5806,13465,599111.1554290737,5672348.1098962715,2019-01-20T11:56:02.252+01:00,10;2;69;1,166.91795365734322,838.6080859145507,837.9443405237289,599212.841410364,5672480.478942737,598919.457965142,5673164.513965396
33781,79688,597835.5846286454,5673950.614685473,2019-01-04T08:50:55.670+01:00,32;27;69,76.29284830122923,4646.408245076754,4646.405987099523,597908.301473828,5673973.698427124,601545.2447730178,5676748.38722683
50502,119118,597545.4994970213,5673791.48001869,2019-01-11T09:22:22.416+01:00,27;18;32,210.59408691114507,6427.378208770971,6427.375819880816,597692.1814203609,5673640.3698509075,601637.7328982524,5678747.770610295
35680,84052,601091.8309408795,5673733.624800407,2019-01-31T09:41:08.162+01:00,1;27;17;7,1556.7222865493736,5520.667599168234,5521.069639746726,600645.930541945,5672242.129875284,603345.0692354703,5678773.534316291
1211,2799,601565.963580732,5676652.405206767,2019-01-22T11:01:23.529719412+01:00,11;37;9,820.7973365395701,2070.0288990272556,2070.0288990272556,601619.9995440159,5677471.421923533,601890.3428461697,5678696.860570663
31415,74062,599371.4022280101,5674515.648640042,2019-01-23T08:46:41.790+01:00,2;9;12;27,492.9919466701449,3281.0403718048883,3281.0403718048883,599377.8048460821,5674022.698271381,602650.4990160739,5674628.565316948
38016,89825,597850.2910332732,5675992.450672721,2019-01-15T10:28:15.309978763+01:00,5;19;20,1846.458919638111,4334.012121552386,4334.012121552386,596688.1531201871,5677427.318615383,601532.949659855,5678277.551657322
32935,77688,598001.5658144801,5675987.275362534,2019-01-09T08:49:31.174379499+01:00,14;20;32;27,1021.8434433930172,4771.237093617657,4770.543982058238,598623.5331644434,5675176.522232177,602560.4280785009,5674579.625455349
4426,10242,598474.1976538793,5676841.63895335,2019-02-05T08:26:14.632134910+01:00,5;6;14;11,1526.4933364905403,4868.559909427891,4868.703129231074,597404.3938297117,5677930.538252709,603162.730472871,5678153.33083673
12845,30015,598384.8900772439,5676528.873454952,2019-01-30T08:54:01.721876766+01:00,14;5;9;11;17;20;32;4;34,225.07144407768877,4465.40642251101,4465.482916989207,598341.9568932961,5676307.934783245,602844.6686856888,5676752.992356119
8034,18726,598738.6002884512,5673141.687701611,2019-01-11T09:12:38.307221667+01:00,2;18;69;10,739.8165463700382,3648.7313545992515,3648.6926385150578,599256.3406931595,5672613.224462004,601800.0835147748,5671156.603080499
2911,6591,599116.4809392239,5672357.124071778,2019-01-22T16:21:37.418+01:00,10;2;69;1,177.67393526169684,681.0228505650972,680.6467282163592,599243.4690307296,5672481.3901246125,599201.2256023007,5673032.853651619
12971,30311,599099.8185090371,5672419.182470725,2019-01-03T20:10:53.464+01:00,10;2;69;1,132.20293440753798,636.03368953843,635.3809308284854,599215.0245189728,5672484.029915861,598958.5481389991,5673039.328854071
11115,25948,598379.4356120997,5676710.816779623,2019-01-08T09:01:57.077+01:00,14;5;4;6;34,710.0477887674421,4568.527064488731,4568.630014131358,597738.9956048606,5677017.418246451,602931.2653940236,5677101.054111713
30688,72299,599552.573392645,5673467.606611242,2019-01-03T08:54:43.552813229+01:00,2;17;70;1;27,1190.4063065103337,4031.2946186993922,4032.457342938995,600576.6378101226,5672860.680550312,603201.9816840766,5675180.25234962
38564,91122,598029.820939849,5673176.484338405,2019-01-07T14:28:51.591199205+01:00,69;18;27,197.86803180789823,3017.6192859125285,3017.4445706710408,597904.0510662914,5673023.730625138,599841.3775160142,5675589.840699588
5873,13619,599109.4674041427,5674950.6402405,2019-01-04T09:26:27.34240073+01:00,14;9;12;27,322.81805773217116,3709.1265598897858,3709.43911715484,598863.5292278756,5675159.747657519,602769.4129483806,5675552.652242451
42066,99409,599096.1454387686,5672419.535958027,2019-02-03T06:31:25.063+01:00,10;2;69,118.05670653824266,931.6296018442551,931.5867562617144,599171.4970831127,5672510.417835501,599567.829232354,5673222.933813327
39371,93009,598258.3836588043,5674143.28250469,2019-02-01T11:24:15.897+01:00,19;69;27,1160.3932338797565,3967.6547032669932,3967.6547032669932,597146.5594535475,5673811.078660885,597378.3493437163,5678012.109645908
5487,12710,599996.47584782,5675962.115995296,2019-02-02T12:41:28.857+01:00,5;17;9;1;11;2;12;27,1084.887867196493,3441.7495650860137,3442.7309165686893,599541.941622477,5674977.037154603,603090.2921585899,5677470.0751141
21694,50918,598400.8130028871,5676839.381847716,2019-01-02T09:06:51.39493980+01:00,5;34;6;4;11,2156.4234311769787,5182.855876971819,5182.855876971819,596696.9951859654,5678161.18624371,603120.2146825093,5678981.633660141
51638,121792,599134.0154324175,5672410.506599876,2019-01-06T19:13:13.687+01:00,10;2;69,178.6018133354561,485.37955908961936,485.9176773703768,599294.112121505,5672489.675140787,599612.4624523941,5672492.24866651
35151,82837,599148.3344182399,5674940.782083646,2019-01-02T09:12:43.176461287+01:00,14;9;12,470.333993521213,3598.640278310666,3598.594071029261,598734.0248201136,5675163.406481146,602746.3692434625,5674874.77262095
51371,121155,599134.5485077295,5672410.5168884145,2019-01-05T20:43:14.375+01:00,10;2;69,113.42474019768862,575.5912128477992,574.9584237830392,599219.3570076302,5672485.834150935,599015.6394471934,5672973.691709966
8434,19670,599136.6551110821,5672408.435781281,2019-01-09T18:14:10.209+01:00,2;10;69,313.79151576412255,1846.3491034803644,1846.8085944141342,599437.4775328246,5672497.716159543,600780.362237786,5671567.464977064
43042,101700,597967.233178486,5675158.283858819,2019-02-01T11:29:09.525830645+01:00,14;32;20;27,323.6964733044525,4093.547708694285,4093.319364608957,598288.69936871,5675120.3510844335,601982.7920952637,5674363.035828804
18596,43532,599128.8130041056,5672370.941352609,2019-02-05T17:33:28.405+01:00,10;2;69,145.40420828226914,793.3136190019231,793.1348332093622,599191.5165335772,5672502.130724045,599405.8134253729,5673114.323666571
26688,62860,597306.6278226961,5674737.066188744,2019-01-22T11:32:47.888344699+01:00,23;32;19;15;27,2711.769787456061,2116.5467191038615,2116.5628078648383,594893.6377289728,5673499.659954821,598098.6649868211,5672774.301010534
9132,21289,599025.6088259511,5676340.482089993,2019-01-25T08:21:14.123+01:00,9;11;14;4;37;17,1245.3883562525812,3879.6103947490246,3879.8810246599137,600261.7334353434,5676492.100386858,602683.6159439749,5677632.906455103
15849,37049,596961.694583184,5673438.820774368,2019-01-03T07:53:37.821+01:00,18;27;25;32,476.91645882822263,2425.725108506019,2425.4001988716377,597438.3353704942,5673455.033996551,599189.0987800113,5674399.452257296
19326,45235,599130.1828133317,5672407.037805415,2019-01-09T14:21:17.755+01:00,10;1;69,107.93589452583974,819.0738848962872,818.3520208030397,599209.991730171,5672479.706190012,598876.6024074383,5673185.869627226
20589,48298,598351.2625324046,5674709.025626029,2019-01-22T15:56:15.520872718+01:00,32;14;27;1,329.30862091266,3855.46854131661,3855.6414756658087,598389.5596939089,5674381.9514827095,602041.6591773721,5675825.094743913
31716,74759,599096.1939614591,5672415.293363487,2019-01-03T15:20:48.301+01:00,10;2;69,140.1430477174341,575.8848166429115,575.391208272096,599215.6808026744,5672488.525655544,599085.8031407972,5672991.08443053
39483,93310,599134.1557506856,5672406.690129612,2019-01-08T15:14:11.913+01:00,10;2;69,113.24606612148798,612.4248875042698,611.7534014162952,599215.6019595043,5672485.374223055,598976.4361176194,5672998.457617887
17232,40356,600187.8126806896,5673853.396164738,2018-11-30T13:03:24.374336750+01:00,17;2;27,782.0134590769597,2978.1454316160534,2978.6933031886206,600179.8743183976,5673071.422998586,603155.1398936021,5674107.008907644
1241,2873,599112.4910181637,5672356.622728541,2019-01-17T20:34:11.128+01:00,10;2;69,168.1233274189129,866.3812584046079,866.3139226365472,599189.7093965395,5672505.963865751,599527.0232969065,5673117.398303066
9239,21551,598435.4992647411,5675970.545739408,2019-01-09T15:44:03.526020654+01:00,14;20;32;27,826.5098771940443,4213.197421117098,4212.517832757506,598537.8791357308,5675150.4012770625,602407.9367122151,5674566.70342803
19609,45973,598403.9349695306,5676345.069087725,2019-01-10T10:07:14.120320533+01:00,5;14;20,847.5275329021024,4517.262593435974,4517.380188909982,597619.1511134881,5676665.095990223,602896.2166168763,5676819.48129138
21794,51161,599135.8387832978,5672383.383189345,2019-01-16T13:52:27.072+01:00,10;2;17;69;11,164.60308978090885,474.5213909775184,474.18837686451536,599250.8186344285,5672501.170332104,599201.7914853704,5672853.298917518
48389,114196,599118.9230303005,5672361.839080243,2019-01-19T09:43:01.654+01:00,10;2;69,230.09788893383907,656.1891517064041,656.7522643033524,599308.8681603187,5672491.7078065565,599774.3020500274,5672394.435756746
39581,93523,599351.1410470576,5676936.207825253,2019-02-01T16:32:04.047+01:00,4;14;9,329.34072783806397,3710.005355610837,3710.0911256930613,599035.7598746836,5676841.339331405,603039.8097896301,5677333.527150518
40773,96389,599131.8678963535,5672414.70868382,2019-01-09T10:19:32.715005394+01:00,10;2;69,111.18893909976062,584.1827294890267,583.5641575207975,599216.7719297821,5672486.502035084,599022.6642634027,5672988.593714104
